"频道名称","粉丝数","简介","邮箱","国家"
"Victoria Rose official","3170","Combining the worlds of an Actress and an Equestrian can make for an interesting and multifaceted lifestyle. Follow along to watch me Advocating for animals in need by showcasing rescue facilities. Also having fun with lifestyle and product reviews. Enjoy!","","United States"
"ZaaraJas Talks","3070","Hey  guys, 

Welcome to my channel 💕 Here you’ll find health and social care classes,quick and tasty cooking shorts, and fashion favourites with dress love. 
❤️ A mix of knowledge, style, and flavour – all in one place

🫰🏻🫰🏻channel brings together learning, food, and fashion – because life is about caring, creating, and celebrating.
With love 
Jasmin","","United Kingdom"
"Magic Kids","3010","**Welcome to Magic Kids 
Your go-to destination for fun, educational, and family-friendly videos for babies, toddlers, and young children! At BABYWORLD068, we create engaging content designed to help little ones learn, laugh, and grow. From catchy nursery rhymes and playful songs to colorful learning videos, we offer a variety of entertaining and educational videos that parents in the **UK** and **USA** trust for their kids' enjoyment.

🍼 **What We Offer:**

* **Baby Learning Videos**: ABCs, 123s, colors, shapes, and more!
* **Fun Nursery Rhymes & Songs**: Sing along with your little one to popular tunes.
* **Animated Baby Videos**: Cute, colorful, and educational animated videos for toddlers.
* **Playful Stories for Kids**: Engaging and imaginative stories to spark creativity.","","United States"
"Open Study College","2480","Having helped over 150,000 people improve their skills with a trusted qualification, Open Study College is one of the UK’s largest distance learning colleges.

Offering over 700 courses ranging from childcare to beauty, accounting to event management, we have something for everybody. Whether you want to improve your skills, progress in your current career, take on a new path or even gain a new hobby we have the course for you!

Go to our website or call our team of advisers on 0330 822 2635.","","United Kingdom"
"Official NYPTV","2470","NYPTV is a campus channel managed by Year 3 Diploma in Media and Communication Management students. We keep it fun and fresh here!

Want the hype on the latest trends, tech, and culture? 

Tune in to our different segments of What's Your Take?; Tech Trailblazers; Lifestyle Happenings; Up Close; Innovation and Enterprise; Invisible Stories; Sustainability and Catch+ today!


Check out our socials and our Catch+ website below ↓","",""
"Inside the Wellspace: Women, Wellbeing, Wisdom","2340","Inside the Wellspace is a podcast redefining women’s wellness—through a female lens. For too long, our health has been studied, diagnosed, and treated from a male perspective. Hosted by wellness advocate Cathy O’Brien, who brings 25+ years in global beauty, a masters in social work focusing on women’s issues, and her own deeply personal health journey, this show features real, honest conversations about the overlooked and critical aspects of women’s short and long term health and well-being.
From hormones and mental resilience to sleep and bone health, Cathy sits down with top doctors and experts to break down the science and share practical, evidence-based tools. The goal? To help you feel informed, empowered, and in control of your health.
Subscribe for a smart, doable approach to wellness that actually speaks to you.","","United States"
"Grady Newsource","2290","Grady Newsource is a digital and on-air news organization covering Northeast Georgia with live broadcasts, documentaries and special shows. Its staff is journalism majors at the University of Georgia's Grady College of Journalism and Mass Communication.","","United States"
"The Animal Intuitive®","2270","I'm Anne Angelo Webb, The Animal Intuitive — 20+ years supporting your animal family's behavioral, emotional & physical wellness through animal communication, acupressure & massage.

Learn with me on YouTube, or visit IntuitiveTouchAnimalCare.com for classes at Animal Intuitive® Academy, consultations & Wellness Plans with acupoints chosen for your pet at home — plus a free Animal Communication Meditation!

I'm a Licensed Clinical Social Worker (LCSW), but this channel is educational/entertainment only—not therapy or clinical care, no therapist-client relationship formed here.

I also offer hypnosis & Brainspotting for communicators & others seeking peak performance.

📖 Children's author: Meesha's Heart Adventure: Emotional Regulation While Learning How Animals Think & Feel, & Meesha's Songs!

 🎤 Media inquiries: Anne@IntuitiveTouchAnimalCare.com

🎧 Also on Apple & Spotify Podcasts—search ""Anne Angelo Webb The Animal Intuitive.""

Subscribe & join our community!

God Bless, Anne","Anne@intuitivetouchanimalcare.com","United States"
"CityOfLewisville","2210","Lewisville offers the convenience of DFW Airport 10 minutes away, comfortable hotels, activities on Lewisville Lake and at LLELA Nature Preserve, cultural arts and entertainment, world-class golf, cozy eateries, shopping galore & quaint Old Town Lewisville.","","United States"
"Hills meet Plains","2150","Hello, everyone, This is Aditya and Christina from Kolkata. Welcome to our channel, me being from Kolkata and Christina being from Darjeeling, our channel will showcase a mix of bengali and nepali culture. Here, we will show you travel vlogs, food reviews, hotel reviews, product reviews and you will be a part of our family.","","India"
"Animal Rescue Center","2140","Animal Rescue Center is currently undergoing a comprehensive content update.

Our channel is now in a transition phase focused on quality over quantity. During this period, we are refining our creative process, reducing repetitive formats, and restructuring our storytelling approach to ensure clearer context, stronger educational value, and full policy compliance.

Going forward, Animal Rescue Station will:
• Clearly disclose AI-assisted or fictional elements where applicable
• Avoid sensational or misleading narratives
• Focus on responsible animal welfare, prevention, and ethical awareness
• Create more original, thoughtfully structured content with clear purpose

This update is part of our commitment to building a more transparent, meaningful, and sustainable channel. We appreciate the patience and understanding of viewers and the YouTube review team as we work to deliver better content moving forward.","","United States"
"SkoolDoggery","2100","Welcome to Skooldoggery, where we cut through the noise and bring a common-sense approach to dogs and puppies
We mainly focus on Dog-U-Tainment and puppy advice, but you never know what we might cover next!

Our channel is dedicated to providing expert puppy training advice to help you raise a well-behaved dog who is a joy to live with. Training tricks is only part of the fun of owning a dog, your new best friend needs to be fun to live with too! You don't have to live with a dog who barks at the front door, barges past you when you open it or be bossed around at meal times. Follow our dog training advice to embrace a calmer home life with your pet. 

If you're thinking of getting a dog, we can help you with that too. We produce videos about our favourite breeds of dog so you can learn more about a breed's individual needs to make sure you find the right dog for your lifestyle. 

Hit the subscribe button and watch through our playlists and don't forget to share your story with us.","",""
